名稱,郵遞區號,地址,相對位置,營業時間,座標x,座標y,儲格數,櫃型,備註,付費方式
臺北五分埔停車場ｉ郵箱,11000,臺北市信義區中坡北路57號,1號出口欄杆處,24小時,121.578775,25.046735,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
文山溝子口郵局ｉ郵箱,11600,臺北市文山區木柵路1段119號,門口右側,24小時,121.546337,24.987346,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
北投洗衣樂榮華店ｉ郵箱,11200,臺北市北投區榮華三路3-2號,大門右側,24小時,121.521901,25.113602,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北信義國小停車場ｉ郵箱,11000,臺北市信義區松勤路60號(近松平路4號出口),4號出口左側,24小時,121.162306,24.960434,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
士林福林公園停車場ｉ郵箱,11100,臺北市士林區中正路17號,2號出口樓梯左側,24小時,121.528398,25.096034,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
士林文昌國小停車場ｉ郵箱,11100,臺北市士林區文林路615巷20號,校門出口電梯左側,24小時,121.519796,25.099352,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
士林承德公園停車場ｉ郵箱,11100,臺北市士林區基河路150號,1樓運動中心出口繳費機旁,24小時,121.520339,25.089844,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
北投立農公園停車場ｉ郵箱,11200,臺北市北投區承德路7段372號,1號出口正前方牆面,24小時,121.500863,25.118501,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
內湖麗湖國小停車場ｉ郵箱,11400,臺北市內湖區金湖路363巷8號,1號出口電梯右側,24小時,121.598957,25.072996,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
南港全聯旗艦店ｉ郵箱,11500,臺北市南港區南港路2段20巷5號B1,B1入口右側牆面,08:00-23:00,121.603361,25.054444,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
卓蘭坪林社區ｉ郵箱,36900,苗栗縣卓蘭鎮坪林里坪林41-1號,卓蘭坪林里聯合服務中心,24小時,120.874983,24.335285,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
竹南科學園區ｉ郵箱,35000,苗栗縣竹南鎮科研路36號,竹南科學園區管理局大廳左側,24小時,120.923058,24.706869,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
南投醫院ｉ郵箱,54000,南投縣南投市復興路478號,門診區入口,24小時,120.685470,23.914195,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
名間啟智教養院ｉ郵箱,55100,南投縣名間鄉山腳巷1-7號,面對守衛室右側花圃之前方靠圍牆,24小時,120.702750,23.848000,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
名間安記名邨大廈ｉ郵箱,55100,南投縣名間鄉彰南路25號,面對合作社右側騎樓靠牆,24小時,120.703350,23.836900,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
埔里鎮寶公寓大廈ｉ郵箱,54500,南投縣埔里鎮樹人一街249號,大門進去左斜方角落靠牆柱,24小時,120.975019,23.964661,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北雙連郵局ｉ郵箱,10400,臺北市中山區中山北路2段96號,嘉新公司餐廳走道旁,06:00~22:00,121.522548,25.059406,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
新店中央郵局ｉ郵箱,23100,新北市新店區中央路232號,右側大門右邊,24小時,121.529328,24.972751,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
官田工業區郵局ｉ郵箱,72000,臺南市官田區工業路23號(官田工業區內),入口右側,24小時,120.323070,23.210079,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
新店央北青社宅CDｉ郵箱,23100,新北市新店區央北二路398.400號,CD棟大樓外左側,24小時,121.526412,24.981929,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和花園廣場社區ｉ郵箱,23500,新北市中和區中正路831號,大廳外側,24小時,121.484481,25.001881,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
高雄長庚醫院單身宿舍ｉ郵箱,83300,高雄市鳥松區大埤路123-1號,門內右側,24小時,120.352790,22.649381,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
高雄長庚醫院舊眷舍區ｉ郵箱,83300,高雄市鳥松區大埤路123-9號,門內右側,24小時,120.357907,22.647626,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
高雄長庚醫院高層眷舍ｉ郵箱,83300,高雄市鳥松區大埤路123-10號,門內左側,24小時,120.352790,22.649381,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
楠梓區翠屏里活動中心ｉ郵箱,81100,高雄市楠梓區德惠路55號,入口右側,24小時,120.302130,22.726668,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
大九九賣場仁武仁雄店ｉ郵箱,81400,高雄市仁武區仁雄路71號1樓,入口無障礙通道左側,24小時,120.348167,22.678387,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北忠順里辦公處ｉ郵箱,11600,臺北市文山區興隆路4段145巷30號1樓,里辦公室左側,24小時,121.563097,24.985169,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
苑裡郵局ｉ郵箱,35800,苗栗縣苑裡鎮忠勇街15號,自助服務區內,24小時,120.653685,24.442109,47,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
後龍郵局ｉ郵箱,35600,苗栗縣後龍鎮中華路161號,臨停車位旁側門前,24小時,120.786151,24.614298,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中嶺東郵局ｉ郵箱,40800,臺中市南屯區永春北路49號,信箱間右側牆面,24小時,120.612108,24.140222,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中英才郵局ｉ郵箱,40300,臺中市西區民生路200號,自助服務區,24小時,120.665600,24.144483,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中臺科技大學耕書樓ｉ郵箱,40600,臺中市北屯區廍子路666號,耕書樓川堂文書組右側窗前,24小時,120.735984,24.173091,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中英才大樓ｉ郵箱,40300,臺中市西區民生路200號,信箱區右側,24小時,120.665858,24.144513,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
亞洲大學資電大樓ｉ郵箱,41300,臺中市霧峰區柳豐路500號,亞洲大學校內(資電大樓),24小時,120.685439,24.045732,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
大里郵局(2)ｉ郵箱,41200,臺中市大里區中興路2段212號,ATM自助服務區,24小時,120.688770,24.103055,27,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
大里內新郵局ｉ郵箱,41200,臺中市大里區中興路2段520號,大門右側,24小時,120.689980,24.112370,33,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
太平宜欣郵局(2)ｉ郵箱,41100,臺中市太平區中山路4段27號,ATM自助服務區,24小時,120.712533,24.149759,27,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
朝陽科大管理大樓ｉ郵箱,41300,臺中市霧峰區吉峰東路168號,管理大樓銀行ATM旁,24小時,120.713113,24.068510,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
大甲郵局ｉ郵箱,43700,臺中市大甲區新政路1號,自助服務區,24小時,120.627472,24.347461,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
和美郵局ｉ郵箱,50800,彰化縣和美鎮彰美路5段331號,ATM服務區,24小時,120.499241,24.111171,33,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
彰化大竹郵局ｉ郵箱,50000,彰化縣彰化市彰南路2段209號,郵局騎樓,24小時,120.581347,24.084968,27,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
埔鹽郵局ｉ郵箱,51600,彰化縣埔鹽鄉彰水路2段100號,郵局騎樓,24小時,120.476903,23.997757,27,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
草屯郵局ｉ郵箱,54200,南投縣草屯鎮中正路606號,郵局ATM前,24小時,120.686103,23.978832,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
埔里郵局ｉ郵箱,54500,南投縣埔里鎮南昌街284號,ATM服務區,24小時,120.961969,23.967429,40,三代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
高雄大林蒲郵局ｉ郵箱,81200,高雄市小港區鳳林路82號,正門右側,24小時,120.346566,22.526488,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
文山指南郵局ｉ郵箱,11600,臺北市文山區指南路2段115號,郵局右側轉角信箱旁,24小時,121.575915,24.987730,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
士林社子郵局ｉ郵箱,11100,臺北市士林區延平北路5段150號,大門內左側牆面,24小時,121.508259,25.082499,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
內湖衣潔自助洗金龍店ｉ郵箱,11400,臺北市內湖區金龍路235號,大門內左側,24小時,121.586787,25.088712,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
文化大學郵局ｉ郵箱,11100,臺北市士林區華岡路55號,大典館正門入口左側,24小時,121.538941,25.135993,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北中興花園大廈ｉ郵箱,10300,臺北市大同區哈密街59巷78弄2號,守衛室旁,24小時,121.515653,25.075795,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北中油大樓ｉ郵箱,11000,臺北市信義區松仁路3號B1,B1電梯繳費機旁,24小時,121.569366,25.039583,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
內湖愛因斯坦科技中心ｉ郵箱,11400,臺北市內湖區瑞光路433號,門口右側牆面,24小時,121.570375,25.078798,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
北投山腳郵局ｉ郵箱,11200,臺北市北投區中和街408號,大門左側,24小時,121.498099,25.143724,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北中崙郵局ｉ郵箱,10400,臺北市中山區復興北路40號,正門口旁,24小時,121.543728,25.049397,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺北光復郵局ｉ郵箱,10500,臺北市松山區八德路3段240號,ATM旁轉角處,24小時,121.557607,25.048052,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
板橋埔墘郵局ｉ郵箱,22000,新北市板橋區中山路2段109號,信箱左側,24小時,121.474592,25.016320,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
板橋民族路郵局ｉ郵箱,22000,新北市板橋區民族路263號,大門左側,24小時,121.470523,25.006948,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
板橋光復橋郵局ｉ郵箱,22000,新北市板橋區中山路2段422-13號,大門左側,24小時,121.483700,25.021369,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
土城貨饒郵局ｉ郵箱,23600,新北市土城區中央路1段240號,局內左側牆面,24小時,121.444604,24.985055,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
新店檳榔路郵局ｉ郵箱,23100,新北市新店區北新路1段273號,信箱與提款機間,24小時,121.540967,24.966770,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
永和郵局ｉ郵箱,23400,新北市永和區中興街1號,無障礙坡道左側,24小時,121.515333,25.012337,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和大華郵局ｉ郵箱,23500,新北市中和區中興街132號,大門右側,24小時,121.499764,24.992278,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
新店台北矽谷ｉ郵箱,23100,新北市新店區北新路3段207號2樓,大門手扶梯正前方ATM旁(2樓),24小時,121.539784,24.984549,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
樹林保安街自助洗衣ｉ郵箱,23800,新北市樹林區保安街2段299號,門口,24小時,121.412408,25.00658,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和微星科技ｉ郵箱,23500,新北市中和區立德街69號,立言大門收發處內,24小時,121.488097,25.006854,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺藝大演藝廳ｉ郵箱,22000,新北市板橋區大觀路1段59號,演藝廳右側川堂,24小時,121.447859,25.005917,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
永和美河洗衣坊ｉ郵箱,23400,新北市永和區環河西路1段87-2號,店內右側牆面,24小時,121.512476,25.017842,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
土城宏國學府ｉ郵箱,23600,新北市土城區學府路1段126巷28號,社區服務中心內右側(社區專用),24小時,121.454416,24.988259,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和積穗國中ｉ郵箱,23500,新北市中和區民安街66號,積穗國中大門右側,24小時,121.479791,25.000298,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
龜山民安街郵局ｉ郵箱,33300,桃園市龜山區民安街120號,ATM服務區,24小時,121.324644,24.989711,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
桃園水汴頭郵局ｉ郵箱,33000,桃園市桃園區春日路1360號,ATM服務區,24小時,121.306077,25.026725,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
八德更寮腳郵局ｉ郵箱,33400,桃園市八德區介壽路2段1030號,大門左側,24小時,121.297268,24.932915,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
大溪僑愛郵局ｉ郵箱,33500,桃園市大溪區介壽路42、44號,大門左側,24小時,121.295022,24.922806,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
龍潭南龍郵局ｉ郵箱,32500,桃園市龍潭區南龍路70號,ATM服務區,24小時,121.212223,24.863892,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中龍邦登峰21社區ｉ郵箱,40400,臺中市北區中清路1段652號,社區管理室大門口,24小時,120.673189,24.168952,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中林鼎高峰大樓ｉ郵箱,40300,臺中市西區臺灣大道2段489號,社區大廳守衛檯旁邊,24小時,120.660080,24.156160,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
臺中熊貓天下社區ｉ郵箱,40700,臺中市西屯區西屯路2段249-9巷8號,B棟出入口右側牆面,24小時,120.646930,24.170496,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
烏日郵局ｉ郵箱,41400,臺中市烏日區光日路123號,ATM自助服務區,24小時,120.624620,24.105454,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
板橋禾田藥局ｉ郵箱,22000,新北市板橋區大觀路2段265巷12號,藥局左側,24小時,121.442800,24.998600,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
三峽YES歐洲社區ｉ郵箱,23700,新北市三峽區大德路12號,1F大廳左側牆面(社區專用),24小時,121.378230,24.942140,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
板橋海山郵局ｉ郵箱,22000,新北市板橋區漢生東路171號,右側入口處,24小時,121.469489,25.012299,20,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和中正路益居好ｉ郵箱,23500,新北市中和區中正路466號,門口,24小時,121.490053,24.994317,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
樹林遠雄大學風呂社區ｉ郵箱,23800,新北市樹林區學勤路200號,宴會廳前左側牆面(社區專用),24小時,121.377523,24.947211,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
三峽北大隆恩社區ｉ郵箱,23700,新北市三峽區大學路15-1號,社區大廳左側牆面(社區專用),24小時,121.377670,24.939750,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
土城鴻海頂埔廠ｉ郵箱,23600,新北市土城區中央路4段53號,宿舍右側牆面(公司專用),24小時,121.419300,24.958700,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和華隆時代廣場ｉ郵箱,23500,新北市中和區建一路137號,正門左側,24小時,121.488148,25.000733,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和板南元隆捷運雙星ｉ郵箱,23500,新北市中和區板南路655號,大門左側(捷運站出口正對面),24小時,121.484054,25.008112,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
中和中正元隆捷運雙星ｉ郵箱,23500,新北市中和區中正路920號,後門右側(板南路),24小時,121.483565,25.008280,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
三峽耕讀園社區ｉ郵箱,23700,新北市三峽區大學路83號,守衛室前面,24小時,121.375786,24.941565,30,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
平鎮復興市民活動中心ｉ郵箱,32400,桃園市平鎮區復興街55號,大門右側,24小時,121.204977,24.954399,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
平鎮平興市民活動中心ｉ郵箱,32400,桃園市平鎮區廣泰路85號,大門左側,24小時,121.204665,24.945740,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
平鎮廣仁市民活動中心ｉ郵箱,32400,桃園市平鎮區廣南路151號,大門左側,24小時,121.206462,24.940054,40,四代櫃,(智慧郵筒),郵政金融卡/悠遊卡/一卡通/愛金卡
